ID,Tipo,Nombre,Destino,País,Región,Categoría,Estrellas,Precio_neto_EUR,Precio_unidad,Comisión_%,Proveedor,Accesible_PMR,Notas,Contacto,Temporada_alta,Min_noches,Capacidad_max_pax,Tags
1014,Transfer,Transfer accesible PMR Tokio,Tokio,JP,Asia,transfer,,172,por trayecto,15,Holiday Taxis,No,Capacidad 4 pax. Confirmación en 24h.,transfers@tokio.com,Todo el año,,6,"transfer,asia"
1015,Transfer,Traslado en 4x4 Hiroshima,Hiroshima,JP,Asia,transfer,,137,por trayecto,15,Partner exclusivo,No,Capacidad 8 pax. Confirmación en 24h.,transfers@hiroshim.com,Todo el año,,8,"transfer,asia"
1016,Transfer,Transfer accesible PMR Hiroshima,Hiroshima,JP,Asia,transfer,,264,por trayecto,10,Contrato directo,No,Capacidad 6 pax. Confirmación en 24h.,transfers@hiroshim.com,Todo el año,,8,"transfer,asia"
1017,Transfer,Transfer minibús grupo Pekín,Pekín,CN,Asia,transfer,,266,por trayecto,10,Proveedor verificado,Sí,Capacidad 4 pax. Confirmación en 24h.,transfers@pekín.com,Todo el año,,8,"transfer,asia"
1018,Transfer,Lancha privada Pekín,Pekín,CN,Asia,transfer,,69,por trayecto,15,DMC local,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@pekín.com,Todo el año,,4,"transfer,asia"
1019,Transfer,Transfer hotel-hotel Xi'an,Xi'an,CN,Asia,transfer,,276,por trayecto,10,DMC local,No,Capacidad 4 pax. Confirmación en 24h.,transfers@xi'an.com,Todo el año,,4,"transfer,asia"
1020,Transfer,Transfer accesible PMR Xi'an,Xi'an,CN,Asia,transfer,,132,por trayecto,15,Transfer Plus,Sí,Capacidad 4 pax. Confirmación en 24h.,transfers@xi'an.com,Todo el año,,6,"transfer,asia"
1021,Transfer,Transfer minibús grupo Seúl,Seúl,KR,Asia,transfer,,106,por trayecto,10,Proveedor verificado,Sí,Capacidad 1 pax. Confirmación en 24h.,transfers@seúl.com,Todo el año,,6,"transfer,asia"
1022,Transfer,Helicóptero Seúl,Seúl,KR,Asia,transfer,,245,por trayecto,10,Proveedor verificado,Sí,Capacidad 1 pax. Confirmación en 24h.,transfers@seúl.com,Todo el año,,8,"transfer,asia"
1023,Transfer,Traslado en 4x4 Bangkok,Bangkok,TH,Asia,transfer,,157,por trayecto,12,Contrato directo,Sí,Capacidad 8 pax. Confirmación en 24h.,transfers@bangkok.com,Todo el año,,6,"transfer,asia"
1024,Transfer,Helicóptero Bangkok,Bangkok,TH,Asia,transfer,,102,por trayecto,15,Proveedor verificado,Sí,Capacidad 1 pax. Confirmación en 24h.,transfers@bangkok.com,Todo el año,,6,"transfer,asia"
1025,Transfer,Helicóptero Krabi,Krabi,TH,Asia,transfer,,81,por trayecto,10,Proveedor verificado,Sí,Capacidad 8 pax. Confirmación en 24h.,transfers@krabi.com,Todo el año,,4,"transfer,asia"
1026,Transfer,Lancha privada Krabi,Krabi,TH,Asia,transfer,,78,por trayecto,10,Partner exclusivo,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@krabi.com,Todo el año,,6,"transfer,asia"
1027,Transfer,Transfer hotel-hotel Bali,Bali,ID,Asia,transfer,,174,por trayecto,15,DMC local,No,Capacidad 1 pax. Confirmación en 24h.,transfers@bali.com,Todo el año,,4,"transfer,asia"
1028,Transfer,Transfer minibús grupo Bali,Bali,ID,Asia,transfer,,211,por trayecto,12,Holiday Taxis,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@bali.com,Todo el año,,6,"transfer,asia"
1029,Transfer,Lancha privada Raja Ampat,Raja Ampat,ID,Asia,transfer,,28,por trayecto,10,DMC local,No,Capacidad 4 pax. Confirmación en 24h.,transfers@rajaampa.com,Todo el año,,8,"transfer,asia"
1030,Transfer,Helicóptero Raja Ampat,Raja Ampat,ID,Asia,transfer,,112,por trayecto,10,Contrato directo,No,Capacidad 6 pax. Confirmación en 24h.,transfers@rajaampa.com,Todo el año,,6,"transfer,asia"
1031,Transfer,Traslado en 4x4 Hanói,Hanói,VN,Asia,transfer,,240,por trayecto,10,Holiday Taxis,No,Capacidad 6 pax. Confirmación en 24h.,transfers@hanói.com,Todo el año,,6,"transfer,asia"
1032,Transfer,Transfer aeropuerto compartido Hanói,Hanói,VN,Asia,transfer,,259,por trayecto,15,Partner exclusivo,No,Capacidad 1 pax. Confirmación en 24h.,transfers@hanói.com,Todo el año,,6,"transfer,asia"
1033,Transfer,Transfer hotel-hotel Ha Long Bay,Ha Long Bay,VN,Asia,transfer,,30,por trayecto,15,Proveedor verificado,Sí,Capacidad 1 pax. Confirmación en 24h.,transfers@halongba.com,Todo el año,,6,"transfer,asia"
1034,Transfer,Lancha privada Ha Long Bay,Ha Long Bay,VN,Asia,transfer,,186,por trayecto,12,Holiday Taxis,No,Capacidad 1 pax. Confirmación en 24h.,transfers@halongba.com,Todo el año,,6,"transfer,asia"
1035,Transfer,Transfer aeropuerto privado Rangún,Rangún,MM,Asia,transfer,,102,por trayecto,15,Transfer Plus,No,Capacidad 6 pax. Confirmación en 24h.,transfers@rangún.com,Todo el año,,6,"transfer,asia"
1036,Transfer,Transfer minibús grupo Rangún,Rangún,MM,Asia,transfer,,180,por trayecto,15,Partner exclusivo,No,Capacidad 4 pax. Confirmación en 24h.,transfers@rangún.com,Todo el año,,4,"transfer,asia"
1037,Transfer,Transfer accesible PMR Nueva Delhi,Nueva Delhi,IN,Asia,transfer,,100,por trayecto,15,DMC local,No,Capacidad 2 pax. Confirmación en 24h.,transfers@nuevadel.com,Todo el año,,8,"transfer,asia"
1038,Transfer,Helicóptero Nueva Delhi,Nueva Delhi,IN,Asia,transfer,,251,por trayecto,15,Contrato directo,No,Capacidad 2 pax. Confirmación en 24h.,transfers@nuevadel.com,Todo el año,,6,"transfer,asia"
1039,Transfer,Transfer aeropuerto compartido Kerala,Kerala,IN,Asia,transfer,,196,por trayecto,12,Partner exclusivo,Sí,Capacidad 8 pax. Confirmación en 24h.,transfers@kerala.com,Todo el año,,8,"transfer,asia"
1040,Transfer,Transfer aeropuerto privado Kerala,Kerala,IN,Asia,transfer,,170,por trayecto,10,Transfer Plus,No,Capacidad 8 pax. Confirmación en 24h.,transfers@kerala.com,Todo el año,,6,"transfer,asia"
1041,Transfer,Transfer hotel-hotel Maldivas,Maldivas,MV,Asia,transfer,,39,por trayecto,15,Proveedor verificado,No,Capacidad 2 pax. Confirmación en 24h.,transfers@maldivas.com,Todo el año,,6,"transfer,asia"
1042,Transfer,Transfer aeropuerto privado Maldivas,Maldivas,MV,Asia,transfer,,241,por trayecto,15,Transfer Plus,Sí,Capacidad 4 pax. Confirmación en 24h.,transfers@maldivas.com,Todo el año,,6,"transfer,asia"
1043,Transfer,Transfer minibús grupo Jordania,Jordania,JO,Asia,transfer,,49,por trayecto,15,Transfer Plus,No,Capacidad 4 pax. Confirmación en 24h.,transfers@jordania.com,Todo el año,,8,"transfer,asia"
1044,Transfer,Transfer aeropuerto privado Jordania,Jordania,JO,Asia,transfer,,27,por trayecto,12,Contrato directo,Sí,Capacidad 8 pax. Confirmación en 24h.,transfers@jordania.com,Todo el año,,8,"transfer,asia"
1045,Transfer,Traslado en 4x4 Omán,Omán,OM,Asia,transfer,,178,por trayecto,12,Partner exclusivo,Sí,Capacidad 6 pax. Confirmación en 24h.,transfers@omán.com,Todo el año,,8,"transfer,asia"
1046,Transfer,Transfer hotel-hotel Omán,Omán,OM,Asia,transfer,,151,por trayecto,10,Contrato directo,Sí,Capacidad 4 pax. Confirmación en 24h.,transfers@omán.com,Todo el año,,6,"transfer,asia"
1047,Transfer,Transfer aeropuerto compartido Fez,Fez,MA,África,transfer,,242,por trayecto,12,Transfer Plus,Sí,Capacidad 1 pax. Confirmación en 24h.,transfers@fez.com,Todo el año,,6,"transfer,áfrica"
1048,Transfer,Helicóptero Fez,Fez,MA,África,transfer,,91,por trayecto,12,Holiday Taxis,No,Capacidad 1 pax. Confirmación en 24h.,transfers@fez.com,Todo el año,,6,"transfer,áfrica"
1049,Transfer,Lancha privada El Cairo,El Cairo,EG,África,transfer,,227,por trayecto,12,Proveedor verificado,No,Capacidad 6 pax. Confirmación en 24h.,transfers@elcairo.com,Todo el año,,6,"transfer,áfrica"
1050,Transfer,Transfer accesible PMR El Cairo,El Cairo,EG,África,transfer,,275,por trayecto,15,DMC local,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@elcairo.com,Todo el año,,8,"transfer,áfrica"
1051,Transfer,Transfer hotel-hotel Nairobi,Nairobi,KE,África,transfer,,259,por trayecto,10,Partner exclusivo,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@nairobi.com,Todo el año,,6,"transfer,áfrica"
1052,Transfer,Traslado en 4x4 Nairobi,Nairobi,KE,África,transfer,,267,por trayecto,10,Partner exclusivo,Sí,Capacidad 8 pax. Confirmación en 24h.,transfers@nairobi.com,Todo el año,,6,"transfer,áfrica"
1053,Transfer,Transfer aeropuerto compartido Serengeti,Serengeti,TZ,África,transfer,,234,por trayecto,10,Transfer Plus,No,Capacidad 8 pax. Confirmación en 24h.,transfers@serenget.com,Todo el año,,6,"transfer,áfrica"
1054,Transfer,Transfer accesible PMR Serengeti,Serengeti,TZ,África,transfer,,45,por trayecto,15,Holiday Taxis,Sí,Capacidad 4 pax. Confirmación en 24h.,transfers@serenget.com,Todo el año,,6,"transfer,áfrica"
1055,Transfer,Transfer minibús grupo Johannesburgo,Johannesburgo,ZA,África,transfer,,175,por trayecto,12,Transfer Plus,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@johannes.com,Todo el año,,8,"transfer,áfrica"
1056,Transfer,Transfer hotel-hotel Johannesburgo,Johannesburgo,ZA,África,transfer,,240,por trayecto,10,Contrato directo,No,Capacidad 2 pax. Confirmación en 24h.,transfers@johannes.com,Todo el año,,4,"transfer,áfrica"
1057,Transfer,Helicóptero Victoria Falls,Victoria Falls,ZW,África,transfer,,87,por trayecto,15,Contrato directo,Sí,Capacidad 1 pax. Confirmación en 24h.,transfers@victoria.com,Todo el año,,6,"transfer,áfrica"
1058,Transfer,Transfer aeropuerto privado Victoria Falls,Victoria Falls,ZW,África,transfer,,271,por trayecto,15,Contrato directo,No,Capacidad 4 pax. Confirmación en 24h.,transfers@victoria.com,Todo el año,,6,"transfer,áfrica"
1059,Transfer,Helicóptero Mauritius,Mauritius,MU,África,transfer,,92,por trayecto,10,Proveedor verificado,No,Capacidad 6 pax. Confirmación en 24h.,transfers@mauritiu.com,Todo el año,,8,"transfer,áfrica"
1060,Transfer,Lancha privada Mauritius,Mauritius,MU,África,transfer,,254,por trayecto,10,Partner exclusivo,No,Capacidad 1 pax. Confirmación en 24h.,transfers@mauritiu.com,Todo el año,,8,"transfer,áfrica"
1061,Transfer,Lancha privada Senegal,Senegal,SN,África,transfer,,144,por trayecto,12,Contrato directo,Sí,Capacidad 6 pax. Confirmación en 24h.,transfers@senegal.com,Todo el año,,8,"transfer,áfrica"
1062,Transfer,Traslado en 4x4 Senegal,Senegal,SN,África,transfer,,167,por trayecto,15,Transfer Plus,Sí,Capacidad 1 pax. Confirmación en 24h.,transfers@senegal.com,Todo el año,,8,"transfer,áfrica"
1063,Transfer,Transfer accesible PMR Sídney,Sídney,AU,Oceanía,transfer,,88,por trayecto,15,Proveedor verificado,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@sídney.com,Todo el año,,8,"transfer,oceanía"
1064,Transfer,Helicóptero Sídney,Sídney,AU,Oceanía,transfer,,52,por trayecto,15,Proveedor verificado,Sí,Capacidad 6 pax. Confirmación en 24h.,transfers@sídney.com,Todo el año,,8,"transfer,oceanía"
1065,Transfer,Transfer aeropuerto privado Cairns,Cairns,AU,Oceanía,transfer,,117,por trayecto,10,Contrato directo,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@cairns.com,Todo el año,,8,"transfer,oceanía"
1066,Transfer,Helicóptero Cairns,Cairns,AU,Oceanía,transfer,,252,por trayecto,10,Proveedor verificado,No,Capacidad 6 pax. Confirmación en 24h.,transfers@cairns.com,Todo el año,,8,"transfer,oceanía"
1067,Transfer,Transfer aeropuerto privado Queenstown,Queenstown,NZ,Oceanía,transfer,,36,por trayecto,12,DMC local,Sí,Capacidad 6 pax. Confirmación en 24h.,transfers@queensto.com,Todo el año,,4,"transfer,oceanía"
1068,Transfer,Traslado en 4x4 Queenstown,Queenstown,NZ,Oceanía,transfer,,187,por trayecto,12,Contrato directo,Sí,Capacidad 1 pax. Confirmación en 24h.,transfers@queensto.com,Todo el año,,4,"transfer,oceanía"
1069,Transfer,Transfer hotel-hotel Tahití,Tahití,PF,Oceanía,transfer,,98,por trayecto,10,Contrato directo,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@tahití.com,Todo el año,,6,"transfer,oceanía"
1070,Transfer,Helicóptero Tahití,Tahití,PF,Oceanía,transfer,,233,por trayecto,15,Holiday Taxis,Sí,Capacidad 8 pax. Confirmación en 24h.,transfers@tahití.com,Todo el año,,6,"transfer,oceanía"
1071,Transfer,Transfer hotel-hotel Tonga,Tonga,TO,Oceanía,transfer,,54,por trayecto,12,DMC local,Sí,Capacidad 4 pax. Confirmación en 24h.,transfers@tonga.com,Todo el año,,4,"transfer,oceanía"
1072,Transfer,Transfer aeropuerto privado Tonga,Tonga,TO,Oceanía,transfer,,236,por trayecto,12,Contrato directo,No,Capacidad 1 pax. Confirmación en 24h.,transfers@tonga.com,Todo el año,,4,"transfer,oceanía"
1073,Transfer,Traslado en 4x4 Kiribati,Kiribati,KI,Oceanía,transfer,,146,por trayecto,12,Proveedor verificado,No,Capacidad 1 pax. Confirmación en 24h.,transfers@kiribati.com,Todo el año,,6,"transfer,oceanía"
1074,Transfer,Transfer aeropuerto compartido Kiribati,Kiribati,KI,Oceanía,transfer,,56,por trayecto,12,DMC local,No,Capacidad 1 pax. Confirmación en 24h.,transfers@kiribati.com,Todo el año,,6,"transfer,oceanía"
1075,Transfer,Transfer aeropuerto privado Estambul,Estambul,TR,Oriente Medio,transfer,,144,por trayecto,10,Contrato directo,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@estambul.com,Todo el año,,8,"transfer,oriente medio"
1076,Transfer,Traslado en 4x4 Estambul,Estambul,TR,Oriente Medio,transfer,,89,por trayecto,12,Proveedor verificado,No,Capacidad 6 pax. Confirmación en 24h.,transfers@estambul.com,Todo el año,,4,"transfer,oriente medio"
1077,Transfer,Traslado en 4x4 Muscat,Muscat,OM,Oriente Medio,transfer,,97,por trayecto,12,Proveedor verificado,Sí,Capacidad 2 pax. Confirmación en 24h.,transfers@muscat.com,Todo el año,,8,"transfer,oriente medio"
1078,Transfer,Lancha privada Muscat,Muscat,OM,Oriente Medio,transfer,,241,por trayecto,15,DMC local,Sí,Capacidad 1 pax. Confirmación en 24h.,transfers@muscat.com,Todo el año,,6,"transfer,oriente medio"
1079,Experiencia,MV Kekova Liveaboard - Buceo Kiribati,Kiribati,KI,Oceanía,exclusivo,,380,por persona,15,Pacific Ventures DMC,No,Liveaboard especializado en buceo en Kiribati. 7 días. Cupos muy limitados. Incluye equipo.,pacific.ventures@kiribati.ki,Nov-Mar,7,12,"kiribati,exclusivo,pacifico,buceo"
1080,Otro,PIPA Conservation Fee,Kiribati,KI,Oceanía,exclusivo,,85,por persona,15,Pacific Ventures DMC,No,Tasa obligatoria Phoenix Islands Protected Area. Por persona. Pago al llegar.,pacific.ventures@kiribati.ki,Nov-Mar,7,12,"kiribati,exclusivo,pacifico,buceo"
1081,Transfer,Transfer lancha Tarawa-Kiritimati,Kiribati,KI,Oceanía,exclusivo,,290,por persona,15,Pacific Ventures DMC,No,Única conexión entre islas. Solo disponible martes y viernes.,pacific.ventures@kiribati.ki,Nov-Mar,7,12,"kiribati,exclusivo,pacifico,buceo"
1082,Hotel,Lodge eco Kiribati - North Tarawa,Kiribati,KI,Oceanía,exclusivo,,95,por persona,15,Pacific Ventures DMC,No,Único alojamiento verificado en North Tarawa. 8 habitaciones. Generador eléctrico.,pacific.ventures@kiribati.ki,Nov-Mar,7,12,"kiribati,exclusivo,pacifico,buceo"
1083,Proveedor,DMC Kiribati - Pacific Ventures,Kiribati,KI,Oceanía,exclusivo,,150,por persona,15,Pacific Ventures DMC,No,Único DMC operador en Kiribati. Contacto: pacific.ventures@kiribati.ki. Imprescindible para logística.,pacific.ventures@kiribati.ki,Nov-Mar,7,12,"kiribati,exclusivo,pacifico,buceo"
1084,Seguro,Seguro viaje básico - Europa,Europa,ES,Europa,seguro,,55,por persona/viaje,20,World Nomads,Sí,Cobertura Europa. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,europa"
1085,Seguro,Seguro viaje básico - Mundial,Mundial,ES,Mundial,seguro,,39,por persona/viaje,20,Mapfre Asistencia,Sí,Cobertura Mundial. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,mundial"
1086,Seguro,Seguro viaje básico - América,América,ES,América,seguro,,25,por persona/viaje,20,IATI Seguros,Sí,Cobertura América. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,américa"
1087,Seguro,Seguro viaje básico - Asia,Asia,ES,Asia,seguro,,52,por persona/viaje,20,Heymondo,Sí,Cobertura Asia. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,asia"
1088,Seguro,Seguro viaje completo - Europa,Europa,ES,Europa,seguro,,50,por persona/viaje,20,World Nomads,Sí,Cobertura Europa. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,europa"
1089,Seguro,Seguro viaje completo - Mundial,Mundial,ES,Mundial,seguro,,66,por persona/viaje,20,AXA Assistance,Sí,Cobertura Mundial. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,mundial"
1090,Seguro,Seguro viaje completo - América,América,ES,América,seguro,,45,por persona/viaje,20,Heymondo,Sí,Cobertura América. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,américa"
1091,Seguro,Seguro viaje completo - Asia,Asia,ES,Asia,seguro,,83,por persona/viaje,20,AXA Assistance,Sí,Cobertura Asia. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,asia"
1092,Seguro,Seguro cancelación - Europa,Europa,ES,Europa,seguro,,23,por persona/viaje,20,Allianz Travel,Sí,Cobertura Europa. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,europa"
1093,Seguro,Seguro cancelación - Mundial,Mundial,ES,Mundial,seguro,,86,por persona/viaje,20,Heymondo,Sí,Cobertura Mundial. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,mundial"
1094,Seguro,Seguro cancelación - América,América,ES,América,seguro,,26,por persona/viaje,20,AXA Assistance,Sí,Cobertura América. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,américa"
1095,Seguro,Seguro cancelación - Asia,Asia,ES,Asia,seguro,,29,por persona/viaje,20,IATI Seguros,Sí,Cobertura Asia. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,asia"
1096,Seguro,Seguro deportes aventura - Europa,Europa,ES,Europa,seguro,,33,por persona/viaje,20,Allianz Travel,Sí,Cobertura Europa. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,europa"
1097,Seguro,Seguro deportes aventura - Mundial,Mundial,ES,Mundial,seguro,,89,por persona/viaje,20,AXA Assistance,Sí,Cobertura Mundial. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,mundial"
1098,Seguro,Seguro deportes aventura - América,América,ES,América,seguro,,73,por persona/viaje,20,Allianz Travel,Sí,Cobertura América. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,américa"
1099,Seguro,Seguro deportes aventura - Asia,Asia,ES,Asia,seguro,,82,por persona/viaje,20,AXA Assistance,Sí,Cobertura Asia. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,asia"
1100,Seguro,Seguro médico premium - Europa,Europa,ES,Europa,seguro,,61,por persona/viaje,20,World Nomads,Sí,Cobertura Europa. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,europa"
1101,Seguro,Seguro médico premium - Mundial,Mundial,ES,Mundial,seguro,,51,por persona/viaje,20,World Nomads,Sí,Cobertura Mundial. Hasta 90 días. Asistencia 24h.,seguros@mapfreasistencia.es,Todo el año,,,"seguro,mundial"
